id;aktion;stufe;fach;bereich;typ;kategorie;grund;ersatz
PX-Z-167;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc→open;;"MC mit sehr langer richtiger Option und unplausiblen Distraktoren; wie in der BW-Prüfung (Zeitlohn: Tätigkeitsbereiche begründen, Nachteile abmildern) als offene Aufgabe mit Kraftverkehrsbezug neu gefasst.";
PX-Z-176;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Nicht eindeutig: Bei Zeitgrad 95 % liegt der proportionale Akkordlohn (18,81 €) über dem garantierten Grundlohn, sodass die als falsch markierte Option vertretbar war. Zeitgrad auf 85 % geändert, Optionen gleich gebaut, w ergänzt.;
PX-Z-194;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;Zahlen veraltet: Akkordrichtsatz 13,60 € liegt unter dem Mindestlohn 2026 (13,90 €). Richtsatz angepasst und neu gerechnet.;
Z-EA-101;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-102;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Fragestellung war zu pauschal („grundsätzlich unzulässig“); Art. 10 VO (EG) 561/2006 verbietet Strecken-/Mengenprämien nur, wenn sie Sicherheit gefährden oder zu Verstößen verleiten. Als Handlungssituation neu gefasst, w ergänzt.";
Z-EA-103;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-104;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-105;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Ersatzanführungszeichen durch „…“ ersetzt; w-Erklärungen ergänzt";
Z-EA-106;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-110;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Richtige Option deutlich länger als die Distraktoren (Hinweis im Wortlaut); gekürzt, w-Erklärungen ergänzt";
Z-EA-112;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-113;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Begriffe vermischt: Ein Minutenfaktor gehört zum Zeitakkord, nicht zum Geldakkord; Schichtdauer ergänzt, Rechenweg um Zeitgrad erweitert.";
Z-EA-121;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-122;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-123;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-124;korrigiert;Leitung / Querschnitt;4;Entgelt und Arbeitszeit;mc;;"Leitung | Fragestamm war wortgleich mit R-AR-028 („Wie lange muss die Ruhezeit mindestens betragen?“, 11 Stunden) und damit dieselbe Aufgabe; wie bei der Rückholung (VAR-5) beabsichtigt, jetzt als Variation auf die Verkürzung nach § 5 Abs. 2 ArbZG im Verkehrsbetrieb ausgerichtet; Tarifausnahme § 7 Abs. 1 Nr. 3 in w und Erklärung richtiggestellt (Stand 2026: ArbZG-Reform nur Referentenentwurf, § 5 unberührt)";
Z-EA-125;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Erklärung an die Erfassungspflicht nach BAG 13.09.2022 angepasst; w-Erklärungen ergänzt";
Z-EA-127;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Richtige Option war deutlich länger als die Distraktoren (Hinweis im Wortlaut); Erklärung fachlich ungenau (Unterschreiten scheitert an der zwingenden Wirkung nach § 4 Abs. 1 TVG, nicht am Günstigkeitsprinzip). Optionen angeglichen, w ergänzt.";
Z-EA-128;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Distraktoren ohne Begründung – kurze w-Erklärungen ergänzt;
Z-EA-131;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;Fachfehler im Fragetext: Akkordrichtsatz wurde mit dem Grundlohn gleichgesetzt (Akkordrichtsatz = Akkordgrundlohn + Akkordzuschlag). Mit Werkstattbezug neu formuliert.;
Z-EA-133;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Nach neuer Dublettenregel als Variation behalten (andere gesuchte Größe als Z-EA-140); „verbleibendes Entgelt ohne Lohnsteuer“ war keine sinnvolle Größe und die Sätze stammten von 2025. Als Rückwärtsrechnung Personalkosten → Bruttoentgelt (Stand 2026) neu gefasst.";
Z-EA-134;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Beitragssätze als „2025“ bezeichnet und ohne Zusatzbeitrag gerechnet; auf Stand 2026 mit durchschnittlichem Zusatzbeitrag aktualisiert und mit Fahrerbezug (Personalkosten für die Fahrzeugkostenrechnung) versehen.";
Z-EA-135;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Triviale Division ohne Prüfungsbezug; zu einer Mindestlohnprüfung (Stand 2026) ausgebaut, wie sie für Lager- und Fahrpersonal praxisrelevant ist.";
Z-EA-138;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Begriffe vermischt: Im Geldakkord wird mit dem Stückgeld gerechnet, der Minutenfaktor gehört zum Zeitakkord; Rechenweg entsprechend angepasst.";
Z-EA-139;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Fragetext unklar formuliert („Minutenfaktor aus dem Akkordrichtsatz“, Schichtdauer nur indirekt); präzisiert.";
Z-EA-140;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Beitragssätze als „2025“ ohne Zusatzbeitrag angegeben; auf Stand 2026 aktualisiert und neu gerechnet.";
Z-EA-141;korrigiert;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;"Beitragssätze ohne Zusatzbeitrag und ohne Stand; Lohnsteuer von 206 € für 2.000 € brutto unplausibel. Auf Stand 2026 aktualisiert, Lohnsteuer als Abrechnungswert vorgegeben.";
Z-EA-601;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;Lücke: Arbeitszeit des Fahrpersonals nach § 21a Abs. 4 ArbZG (Ausgleichszeitraum 4 Monate/16 Wochen) fehlte ganz (vgl. P-FT 11.11.2025 Aufg. 1, P-FT 20.11.2023 Aufg. 2 „Verstöße gegen Arbeits-, Lenk- und Ruhezeiten“).;
Z-EA-605;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Lücke: Aufzeichnungspflicht und Mehrfachbeschäftigung beim Fahrpersonal (§ 21a Abs. 7 und 8 ArbZG) fehlten (vgl. P-FT 11.11.2025 Aufg. 1a „lückenloser Arbeitszeitnachweis“).;
Z-EA-606;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Lücke: Anwendung der Ruhezeitregel des ArbZG in einer betrieblichen Situation fehlte; vorhandene Fragen fragen nur Zahlen ab (vgl. P-RE-Prüfung Aufg. „Einsatz Spätschicht/Frühschicht“ nach § 5 ArbZG).";
Z-EA-607;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Lücke: Mindestlohn 2026 im Kraftverkehr, hier Vergütungspflicht von Wartezeiten (Bereitschaftszeit), fehlte; Mindestlohn kam im Paket nur am Rand vor.";
Z-EA-608;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;Lücke: Aufzeichnungspflicht nach § 17 MiLoG, die für das Speditions-, Transport- und Logistikgewerbe gilt, fehlte (Arbeitszeitnachweise als Prüfungsthema, vgl. P-FT 11.11.2025 Aufg. 1).;
Z-EA-609;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;mc;;"Lücke: Haftung der Spedition für den Mindestlohn beim Einsatz von Subunternehmern (§ 13 MiLoG) fehlte; typisches Risiko im Güterkraftverkehr.";
Z-EA-610;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;open;;Lücke: Vor- und Nachteile eines Prämiensystems zur Schadenminimierung im Fuhrpark fehlten (P-OK 08.05.2025 Aufg. 3b, 12 P).;
Z-EA-611;neu;Themenpaket Z-B;4;Entgelt und Arbeitszeit;calc;;Lücke: Arbeitszeitbegriff des § 21a ArbZG rechnerisch anwenden (welche Zeiten zählen, welche nicht) fehlte (vgl. P-FT 11.11.2025 Aufg. 1b).;
PX-Z-100;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-001 (Kennzeichen MbO);Z-FM-001
PX-Z-165;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FS-022 (Amts-, fachliche und persönliche Autorität);Z-FS-022
Z-FM-002;gelöscht;Dubletten;4;Führungsmethoden;mc;Dublette;"Dublette: SMART-Kriterien für Ziele im MbO/in Zielvereinbarungen; bleibt im Führungskontext mit Z-BE-133 und im Projektkontext mit M-PM-036 abgedeckt";Z-BE-133
Z-FM-004;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-003 (MbE: Eingriff nur bei Abweichungen);Z-FM-003
Z-FM-017;gelöscht;Querschnitt;4;Führungsmethoden;mc;Dublette;"Nach Mitarbeiterbeurteilung verschoben und jetzt Dublette zu Z-BE-101: gleiche Frage nach Zweck/Ziel der Beurteilung (sachliche Grundlage für Förderung und Personalentscheidungen); Z-BE-101 hat die plausibleren Distraktoren.";Z-BE-101
Z-FM-018;gelöscht;Querschnitt;4;Führungsmethoden;mc;Dublette;"Nach Mitarbeiterbeurteilung verschoben und jetzt Dublette zu Z-BE-103: gleiche Definitionsfrage zum Halo-Effekt. Beispiel und Hinweis „positiv oder negativ“ in die Erklärung von Z-BE-103 übernommen; die Fallfragen (PX-Z-101, PX-Z-156, Z-BE-114, Z-BE-121) bleiben als Beispiel-erkennen-Variation.";Z-BE-103
Z-FM-032;gelöscht;Querschnitt;4;Führungsmethoden;open;Dublette;"Dublette zu PX-Z-008 a) (vier Beurteilungsfehler beschreiben); PX-Z-008 ist prüfungsnäher (Situation, Punkte, Teil b Gegenmaßnahmen). Andorra-/Pygmalion-Effekt in die Musterlösung von PX-Z-008 übernommen.";PX-Z-008
Z-FM-101;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-001 (Kennzeichen MbO);Z-FM-001
Z-FM-102;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-003 (MbE: Eingriff bei Überschreiten der Toleranzgrenzen);Z-FM-003
Z-FM-103;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-005 (MbD: Übertragung von Aufgabe, Kompetenz und Verantwortung);Z-FM-005
Z-FM-107;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;fachlich unbrauchbar, trivial oder nicht lösbar;"Hinweis im Wortlaut („Fahrzeugauslastung“ → „Auslastungsgrad“), Distraktoren offensichtlich themenfremd; Kennzahlen gehören zu Controlling/Fuhrparkmanagement, nicht zu Führungsmethoden";
Z-FM-108;gelöscht;Themenpaket Z-A;4;Führungsmethoden;mc;Dublette;Dublette zu Z-FM-037 (Kontrolle notwendig, aber vertrauensvoll und nicht lückenlos);Z-FM-037
PX-Z-002;korrigiert + umsortiert;Themenpaket Z-B / Querschnitt;4;Führungsmethoden;mc→open;von Zusammenarbeit · Konflikte;"Reihenfolgefrage mit willkürlich vertauschten Distraktoren; das Schema ließ die Stellungnahme des Mitarbeiters aus. Als offene Aufgabe nach P-ZI 03.11.2020 Aufg. 7a mit Fahrerbezug neu gefasst. | Teil b) aktives Zuhören aus der gelöschten Dublette Z-FM-602 übernommen (P-ZI Aufg. 7a/7b); nach Führungsmethoden umsortiert, wo Kritikgespräch und Führungsmittel Kritik (Z-FM-014) stehen";
PX-Z-032;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
PX-Z-061;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"fehlende Begründungen (w) für alle Distraktoren ergänzt | Richtige Option gekürzt (Anerkennen der Kompetenz in der Erklärung); zwei Distraktoren verlängert";
PX-Z-071;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;"Frage ohne Situationsbezug, Distraktoren abwegig („Vorgesetzter äußert sich nie wieder“); Handlungssituation ergänzt (vgl. ZI 9.11.2023 Aufg. 3b), Distraktoren durch typische Fehlannahmen ersetzt, w ergänzt";
PX-Z-080;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"auf den Meister im Kraftverkehr übertragen („Industriemeister“ ersetzt); fehlende Begründungen (w) für alle Distraktoren ergänzt | Aufzählung in der richtigen Option gekürzt (Lüftung, Schichtgestaltung in der Erklärung); Distraktoren verlängert";
PX-Z-081;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"fehlende Begründungen (w) für alle Distraktoren ergänzt | Richtige Option gestrafft (schriftliche Form in der Erklärung); Distraktor verlängert";
PX-Z-082;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc→open;;"MC mit abwegigen Distraktoren („Verzicht auf Digitalisierung“) war ohne Fachwissen lösbar; in offene Aufgabe umgewandelt (vgl. ZI 5.5.2022 Aufg. 1a/b)";
PX-Z-130;korrigiert;Variation zurückgeholt;4;Führungsmethoden;mc;;"Variation: Anerkennung als Anwendung im Fall (wann und wie einsetzen), Z-FM-026 fragt die allgemeine Regel für Lob ab; zum konkreten Fahrerfall umgebaut, w ergänzt";
PX-Z-142;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"fehlende Begründungen (w) für alle Distraktoren ergänzt | Richtlinien und Motivationswirkung aus der richtigen Option in die Erklärung; Distraktoren gleich gebaut, „immer“ entfernt";
PX-Z-145;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc→open;;"MC fragte eine bestimmte Rollenbezeichnung ab (Mentor und Trainer nur am Wortlaut unterscheidbar), nicht übertragbar; in offene Aufgabe umgewandelt (vgl. ZI 9.11.2023 Aufg. 4a, ZI 6.5.2020 Aufg. 5a)";
PX-Z-149;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
PX-Z-160;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"fehlende Begründungen (w) für alle Distraktoren ergänzt | Richtige Option gestrafft (Übereinstimmung von Wort und Tat in der Erklärung); „allen“/„jeder“ bei Distraktoren entfernt";
PX-Z-178;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc→open;;"Doppelfrage mit sehr langer richtiger Option (Lösung an der Länge erkennbar); in offene Aufgabe umgewandelt (vgl. ZI 6.11.2015 Aufg. 2)";
PX-Z-183;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt | Folgenkette aus der richtigen Option in die Erklärung, Option auf den Kern gekürzt;
PX-Z-189;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc→open;;"MC mit langer Aufzählung als richtiger Option (Wissenspunkt doppelt zu Z-FM-008); in die prüfungsnahe mehrteilige Delegationsaufgabe umgewandelt (vgl. ZI 30.4.2015 Aufg. 3)";
PX-Z-195;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"Erklärung enthielt themenfremden Inhalt (Aktennotizen); auf das Gespräch fokussiert; fehlende Begründungen (w) für alle Distraktoren ergänzt | Folgenklammer und Details aus der richtigen Option in die Erklärung; Optionen einheitlich als zu-Infinitiv, „sofort“ beim Distraktor entfernt";
PX-Z-196;korrigiert;Themenpaket Z-A / Optionslängen;4;Führungsmethoden;mc;;"richtige Option enthielt die unscharfe Wendung „fachliche Leitung kraft Amtsautorität“, Distraktoren abwegig (nur Maschinenüberwachung); überarbeitet, w ergänzt | Aufgabenaufzählung in der richtigen Option gestrafft (vollständig in der Erklärung); „Ausschließlich“/„allein“ beim Distraktor entfernt";
Z-FM-007;korrigiert;Dubletten;4;Führungsmethoden;mc;;"Näherer Distraktor „Kontrolle“ aus B-OR-017 statt „Ziel, Weg, Ergebnis“; Erklärung um Handlungs-/Führungsverantwortung (aus B-OR-108, M-AM-129) ergänzt";
Z-FM-008;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;"Verneinungsfrage („NICHT delegieren“) positiv umformuliert; Beurteilung als nicht delegierbare Führungsaufgabe ergänzt";
Z-FM-027;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-028;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-029;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-030;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-031;korrigiert;Themenpaket Z-A;4;Führungsmethoden;open;;"Nachteile von MbO fehlten; nach ZI 6.5.2021 Aufg. 4c auf je drei Vor- und Nachteile erweitert, Handlungssituation, Punkte und Stichpunkt-Musterlösung ergänzt";
Z-FM-033;korrigiert;Themenpaket Z-A;4;Führungsmethoden;open;;Musterlösung als Fließtext in IHK-typische Stichpunkte gegliedert (Inhalt beibehalten);
Z-FM-034;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-035;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-036;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-037;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-038;korrigiert;Variation zurückgeholt;4;Führungsmethoden;mc;;"Variation: MbE aus anderem Blickwinkel – Beispiel im Fuhrparkfall erkennen (Z-FM-003 fragt das Kennzeichen, Z-FM-009 den Einsatzbereich); strittiges „besonders entlastet“ durch eindeutigen Fall ersetzt, w ergänzt";
Z-FM-039;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-040;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-041;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-043;korrigiert;Variation zurückgeholt;4;Führungsmethoden;mc;;"Variation: anderer Teilaspekt (Kombination der Management-by-Techniken), jetzt als Fall zum Erkennen der drei Techniken (Z-FM-033 vergleicht nur MbE und MbD); Allgemeinplatz-Distraktoren ersetzt, w ergänzt";
Z-FM-044;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-045;korrigiert;Themenpaket Z-A;4;Führungsmethoden;open;;"Musterlösung als Fließtext in IHK-typische Stichpunkte gegliedert (Inhalt beibehalten); Anzahl der Phasen im Fragetext genannt";
Z-FM-104;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;"gerade Anführungszeichen durch typografische ersetzt; fehlende Begründungen (w) für alle Distraktoren ergänzt";
Z-FM-105;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-106;korrigiert;Variation zurückgeholt;4;Führungsmethoden;mc;;"Variation: Abgrenzung der SMART-Regel von anderen Methodenkürzeln (SWOT, AIDA, ABC) im Zielvereinbarungsgespräch; Z-BE-133 und M-PM-036 fragen nur die Bedeutung von SMART ab, der Ersatz Z-FM-002 ist selbst gelöscht; w ergänzt";
Z-FM-109;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc→open;;MC mit abwegigen Distraktoren (Jahresabschluss, Inventur, UVV) in prüfungsnahe offene Aufgabe umgewandelt (vgl. ZI 6.5.2021 Aufg. 4d, ZI 4.5.2023 Aufg. 4b);
Z-FM-110;korrigiert;Themenpaket Z-A;4;Führungsmethoden;mc;;fehlende Begründungen (w) für alle Distraktoren ergänzt;
Z-FM-601;neu;Themenpaket Z-A;4;Führungsmethoden;open;;Lücke: Kontrollverfahren und Notwendigkeit von Kontrollen nur als Einzel-MC, in ZI offen gefragt (ZI 6.5.2020 Aufg. 7a/b, ZI 4.5.2018 Aufg. 6a);
Z-FM-603;neu;Themenpaket Z-A;4;Führungsmethoden;open;;Lücke: Vorgehen beim Delegieren nur als MC (Z-FM-036), in ZI offen gefragt (ZI 4.5.2018 Aufg. 8a);
Z-FM-604;neu;Themenpaket Z-A;4;Führungsmethoden;open;;Lücke: Ablauf und Kommunikation einer Zielvereinbarung fehlten als offene Aufgabe (ZI 4.5.2023 Aufg. 7a);
Z-FM-606;neu;Themenpaket Z-A;4;Führungsmethoden;open;;Lücke: Anlässe von Mitarbeitergesprächen und Störfaktoren nur als MC, in ZI offen gefragt (ZI 5.5.2022 Aufg. 6a/b, ZI 7.11.2017 Aufg. 6a);
Z-FM-607;neu;Themenpaket Z-A;4;Führungsmethoden;open;;Lücke: Einflussnahme auf Einstellung und Verhalten der Mitarbeiter fehlte als offene Aufgabe (ZI 7.11.2017 Aufg. 2a, ZI 30.4.2015 Aufg. 1a);
PX-Z-009;gelöscht;Themenpaket Z-A;4;Führungsstile;mc;Dublette;Dublette zu Z-FS-018 (Grundprinzip situativer Führung/Reifegrad);Z-FS-018
PX-Z-031;gelöscht;Themenpaket Z-A;4;Führungsstile;mc;Dublette;Dublette zu Z-FS-110 (Wirkung kooperativer Führung auf Motivation/Eigenverantwortung);Z-FS-110
